,race_type,course_len,ground_state,class,avg_time
0,芝,1200,全,all,69100
1,芝,1200,良,all,68903
2,芝,1200,稍重,all,69526
3,芝,1200,重,all,70115
4,芝,1200,不,all,
5,芝,1200,全,未勝利,69408
6,芝,1200,良,未勝利,69304
7,芝,1200,稍重,未勝利,70250
8,芝,1200,重,未勝利,69900
9,芝,1200,不,未勝利,
10,芝,1200,全,新馬,70718
11,芝,1200,良,新馬,70512
12,芝,1200,稍重,新馬,70860
13,芝,1200,重,新馬,73300
14,芝,1200,不,新馬,
15,芝,1200,全,1勝クラス,69041
16,芝,1200,良,1勝クラス,68775
17,芝,1200,稍重,1勝クラス,69050
18,芝,1200,重,1勝クラス,70100
19,芝,1200,不,1勝クラス,
20,芝,1200,全,2勝クラス,68596
21,芝,1200,良,2勝クラス,68421
22,芝,1200,稍重,2勝クラス,69500
23,芝,1200,重,2勝クラス,69933
24,芝,1200,不,2勝クラス,
25,芝,1200,全,3勝クラス,68521
26,芝,1200,良,3勝クラス,68335
27,芝,1200,稍重,3勝クラス,68825
28,芝,1200,重,3勝クラス,69900
29,芝,1200,不,3勝クラス,
30,芝,1200,全,オープン,68309
31,芝,1200,良,オープン,68160
32,芝,1200,稍重,オープン,68500
33,芝,1200,重,オープン,69050
34,芝,1200,不,オープン,
35,芝,1400,全,all,81314
36,芝,1400,良,all,81167
37,芝,1400,稍重,all,81868
38,芝,1400,重,all,82688
39,芝,1400,不,all,
40,芝,1400,全,未勝利,81730
41,芝,1400,良,未勝利,81561
42,芝,1400,稍重,未勝利,82014
43,芝,1400,重,未勝利,83266
44,芝,1400,不,未勝利,
45,芝,1400,全,新馬,82629
46,芝,1400,良,新馬,82567
47,芝,1400,稍重,新馬,83000
48,芝,1400,重,新馬,83400
49,芝,1400,不,新馬,
50,芝,1400,全,1勝クラス,81313
51,芝,1400,良,1勝クラス,80934
52,芝,1400,稍重,1勝クラス,82181
53,芝,1400,重,1勝クラス,82600
54,芝,1400,不,1勝クラス,
55,芝,1400,全,2勝クラス,80775
56,芝,1400,良,2勝クラス,80715
57,芝,1400,稍重,2勝クラス,81275
58,芝,1400,重,2勝クラス,81200
59,芝,1400,不,2勝クラス,
60,芝,1400,全,3勝クラス,80504
61,芝,1400,良,3勝クラス,80471
62,芝,1400,稍重,3勝クラス,80850
63,芝,1400,重,3勝クラス,
64,芝,1400,不,3勝クラス,
65,芝,1400,全,オープン,80577
66,芝,1400,良,オープン,80433
67,芝,1400,稍重,オープン,81666
68,芝,1400,重,オープン,81200
69,芝,1400,不,オープン,
70,芝,1600,全,all,94353
71,芝,1600,良,all,94181
72,芝,1600,稍重,all,94798
73,芝,1600,重,all,95370
74,芝,1600,不,all,
75,芝,1600,全,未勝利,94789
76,芝,1600,良,未勝利,94631
77,芝,1600,稍重,未勝利,95208
78,芝,1600,重,未勝利,95550
79,芝,1600,不,未勝利,
80,芝,1600,全,新馬,96194
81,芝,1600,良,新馬,96011
82,芝,1600,稍重,新馬,97150
83,芝,1600,重,新馬,98700
84,芝,1600,不,新馬,
85,芝,1600,全,1勝クラス,94120
86,芝,1600,良,1勝クラス,93933
87,芝,1600,稍重,1勝クラス,94561
88,芝,1600,重,1勝クラス,95200
89,芝,1600,不,1勝クラス,
90,芝,1600,全,2勝クラス,93843
91,芝,1600,良,2勝クラス,93456
92,芝,1600,稍重,2勝クラス,94509
93,芝,1600,重,2勝クラス,95266
94,芝,1600,不,2勝クラス,
95,芝,1600,全,3勝クラス,93109
96,芝,1600,良,3勝クラス,92775
97,芝,1600,稍重,3勝クラス,94000
98,芝,1600,重,3勝クラス,
99,芝,1600,不,3勝クラス,
100,芝,1600,全,オープン,93294
101,芝,1600,良,オープン,93025
102,芝,1600,稍重,オープン,93758
103,芝,1600,重,オープン,94833
104,芝,1600,不,オープン,
105,芝,1800,全,all,107133
106,芝,1800,良,all,106868
107,芝,1800,稍重,all,108167
108,芝,1800,重,all,108312
109,芝,1800,不,all,110600
110,芝,1800,全,未勝利,107633
111,芝,1800,良,未勝利,107376
112,芝,1800,稍重,未勝利,108388
113,芝,1800,重,未勝利,108600
114,芝,1800,不,未勝利,110600
115,芝,1800,全,新馬,108847
116,芝,1800,良,新馬,108740
117,芝,1800,稍重,新馬,109400
118,芝,1800,重,新馬,109300
119,芝,1800,不,新馬,
120,芝,1800,全,1勝クラス,107012
121,芝,1800,良,1勝クラス,106702
122,芝,1800,稍重,1勝クラス,107918
123,芝,1800,重,1勝クラス,108550
124,芝,1800,不,1勝クラス,
125,芝,1800,全,2勝クラス,106260
126,芝,1800,良,2勝クラス,105979
127,芝,1800,稍重,2勝クラス,107540
128,芝,1800,重,2勝クラス,108000
129,芝,1800,不,2勝クラス,
130,芝,1800,全,3勝クラス,105566
131,芝,1800,良,3勝クラス,105421
132,芝,1800,稍重,3勝クラス,
133,芝,1800,重,3勝クラス,108900
134,芝,1800,不,3勝クラス,
135,芝,1800,全,オープン,105820
136,芝,1800,良,オープン,105570
137,芝,1800,稍重,オープン,107433
138,芝,1800,重,オープン,106000
139,芝,1800,不,オープン,
