index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202401010101,1,芝,1200,良,未勝利,リオンディーズ,ヴェルメンティーノ,キングカメハメハ,シーザリオ,ダイワメジャー,ドメーヌ Domaine(智),Kingmambo (米),マンファス Manfath(愛),スペシャルウィーク,キロフプリミエール Kirov Premiere(英),サンデーサイレンス Sunday Silence(米),スカーレットブーケ,Hussonet,Walkabout,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Mr. Prospector,Sacahuista,Worldwatch,North Beach,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Raise a Native,Gold Digger,Raja Baba,Nalees Flying Flag,Nijinsky,Georgica,Nobloys,Sea Cap
202401010101,2,芝,1200,良,未勝利,ホークビル Hawkbill(米),セイウンリリシイ,Kitten's Joy (米),Trensa,ダイワメジャー,コーンドリー,El Prado,Kitten's First,Giant's Causeway (米),Serape,サンデーサイレンス Sunday Silence(米),スカーレットブーケ,Indian Charlie,ドリータルボ,Sadler's Wells,Lady Capulet,Lear Fan,That's My Hon,Storm Cat,Mariah's Storm,Fappiano,Mochila,Halo,Wishing Well,ノーザンテースト,スカーレットインク,In Excess,Soviet Sojourn,Capote,Lochlin,Northern Dancer,Fairy Bridge,Sir Ivor,Cap and Bells,Roberto,Wac,L'Enjoleur,One Lane,Storm Bird,Terlingua,Rahy,イメンス,Mr. Prospector,Killaloe,In Reality,Ride the Trails,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Siberian Express,Kantado,Leo Castelli,Political Parfait,Seattle Slew,Too Bald,Screen King,Dorothy Kay
202401010101,3,芝,1200,良,未勝利,ロードカナロア,ナチュラルスタイル,キングカメハメハ,レディブラッサム,ディープインパクト,レディハピネス,Kingmambo (米),マンファス Manfath(愛),Storm Cat (米),サラトガデュー Saratoga Dew(米),サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),モンジュー Montjeu(愛),レディパステル,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,Halo,Wishing Well,Alzao,Burghclere,Sadler's Wells,Floripedes,トニービン,ピンクタートル,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Northern Dancer,South Ocean,Secretariat,Crimson Saint,His Majesty,Song Sparrow,In Reality,Alada,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,Fairy Bridge,Top Ville,Toute Cy,カンパラ,Severn Bridge,Blushing Groom,Turtle Cove
202401010101,4,芝,1200,良,未勝利,ナダル Nadal(米),アルモニカ,Blame,Ascending Angel,ロードカナロア,アフリカンピアノ,Arch (米),Liable,Pulpit,Solar Colony,キングカメハメハ,レディブラッサム,ディープインパクト,マンデラ Mandela(独),Kris S.,Aurora,Seeking the Gold,Bound,A.P. Indy,Preach,Pleasant Colony,Meteor Stage,Kingmambo,マンファス,Storm Cat,サラトガデュー,サンデーサイレンス,ウインドインハーヘア,Acatenango,Mandellicht,Roberto,Sharp Queen,Danzig,Althea,Mr. Prospector,Con Game,Nijinsky,Special,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,His Majesty,Sun Colony,Stage Door Johnny,Northern Meteor,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,Halo,Wishing Well,Alzao,Burghclere,Surumu,Aggravate,Be My Guest,Mandelauge
202401010101,5,芝,1200,良,未勝利,ロードカナロア,レディルージュ,キングカメハメハ,レディブラッサム,ブライアンズタイム Brian's Time(米),サッカーマム Soccer Mom(米),Kingmambo (米),マンファス Manfath(愛),Storm Cat (米),サラトガデュー Saratoga Dew(米),Roberto,Kelley's Day,Kingmambo (米),Traverse City,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,Hail to Reason,Bramalea,Graustark,Golden Trail,Mr. Prospector,Miesque,Halo,Cherry Jubilee,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Northern Dancer,South Ocean,Secretariat,Crimson Saint,His Majesty,Song Sparrow,In Reality,Alada,Turn-to,Nothirdchance,Nashua,Rarelea,Ribot,Flower Bowl,Hasty Road,Sunny Vale,Raise a Native,Gold Digger,Nureyev,Pasadoble,Hail to Reason,Cosmah,Coastal,Cherry Willow
202401010102,1,ダート,1000,良,未勝利,リオンディーズ,フレンチトースト,キングカメハメハ,シーザリオ,フレンチデピュティ French Deputy(米),ペンタルビー,Kingmambo (米),マンファス Manfath(愛),スペシャルウィーク,キロフプリミエール Kirov Premiere(英),Deputy Minister,Mitterand,サンデーサイレンス Sunday Silence(米),ホーセンルビー,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Halo,Wishing Well,スイフトスワロー,ストール,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Homeward Bound,ミルジョージ,センターガーデン
202401010102,2,ダート,1000,良,未勝利,エスポワールシチー,チャームペンダント,ゴールドアリュール,エミネントシチー,ボストンハーバー Boston Harbor(米),ダイヤモンドピアス,サンデーサイレンス Sunday Silence(米),ニキーヤ Nikiya(米),ブライアンズタイム Brian's Time(米),ヘップバーンシチー,Capote,Harbor Springs,サクラユタカオー,タマモダイヤモンド,Halo,Wishing Well,Nureyev,Reluctant Guest,Roberto,Kelley's Day,ブレイヴェストローマン,コンパルシチー,Seattle Slew,Too Bald,Vice Regent,Tinnitus,テスコボーイ,アンジェリカ,ミルジョージ,タマモコトブキ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,Hail to Reason,Bramalea,Graustark,Golden Trail,Never Bend,Roman Song,トラフィック,リンネス,Bold Reasoning,My Charmer,Bald Eagle,Hidden Talent,Northern Dancer,Victoria Regina,Restless Wind,Dors,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Mill Reef,Miss Charisma,クロケット,グランドアロー
202401010102,3,ダート,1000,良,未勝利,ワールドエース,ハイリマイリ,ディープインパクト,マンデラ Mandela(独),アドマイヤムーン,アビ Abi(英),サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Acatenango,Mandellicht,エンドスウィープ End Sweep(米),マイケイティーズ,Chief's Crown,Carmelized,Halo,Wishing Well,Alzao,Burghclere,Surumu,Aggravate,Be My Guest,Mandelauge,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,Danzig,Six Crowns,Key to the Mint,Carmelize,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Literat,Surama,Aggressor,Raven Locks,Northern Dancer,What a Treat,Elektrant,Mandriale,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Northern Dancer,Pas de Nom,Secretariat,Chris Evert,Graustark,Key Bridge,Cornish Prince,Miss Carmie
202401010102,4,ダート,1000,良,未勝利,サンダースノー Thunder Snow(愛),スキースクール,Helmet,Eastern Joy,パイロ Pyro(米),スノーキトゥン Snow Kitten(英),Exceed And Excel,Accessories,Dubai Destination,Red Slippers,Pulpit,Wild Vision,Storm Cat (米),Embassy,デインヒル,Patrona,シングスピール,Anna Matrushka,Kingmambo,Mysterial,Nureyev,Morning Devotion,A.P. Indy,Preach,Wild Again,Carol's Wonder,Storm Bird,Terlingua,Cadeaux Genereux,Pass the Peace,Danzig,Razyana,Lomond,Gladiolus,In the Wings,Glorious Song,Mill Reef,Anna Paola,Mr. Prospector,Miesque,Alleged,Mysteries,Northern Dancer,Special,Affirmed,Morning Has Broken,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Icecapade,Bushel-n-Peck,Pass the Tab,Carols Christmas,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Young Generation,Smarten Up,Alzao,Lover's Rose
202401010102,5,ダート,1000,良,未勝利,タリスマニック Talismanic(英),トリンカファイブ,Medaglia d'Oro,Magic Mission,ステイゴールド,レイドフラワー,El Prado,Cappucino Bay,Machiavellian,Dream Ticket,サンデーサイレンス Sunday Silence(米),ゴールデンサッシュ,コマンダーインチーフ Commander in Chief(英),グロリエラ Gloriella(愛),Sadler's Wells,Lady Capulet,Bailjumper,Dubbed In,Mr. Prospector,Coup de Folie,Danzig,Capo Di Monte,Halo,Wishing Well,ディクタス,ダイナサッシュ,ダンシングブレーヴ,Slightly Dangerous,Caerleon,Gironde,Northern Dancer,Fairy Bridge,Sir Ivor,Cap and Bells,Damascus,Court Circuit,Silent Screen,Society Singer,Raise a Native,Gold Digger,Halo,Raise the Standard,Northern Dancer,Pas de Nom,Final Straw,Burghclere,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sanctus,Doronic,ノーザンテースト,ロイヤルサッシュ,Lyphard,Navajo Princess,Roberto,Where You Lead,Nijinsky,Foreseer,Raise a Native,Go On Dreaming
