,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2023/04/15,3中山7,雨,11,中山グランドジャンプ(JGI),10,4,4,32.4,8,5,中村将之,63,障4250,重,4:57.9,3.8,6-6-7-7,107.1-40.4,14.0,476(0),イロゴトシ
1,2023/03/18,2中山7,雨,8,ペガサスジャンプS(OP),14,8,14,11.6,8,5,中村将之,60,障3350,重,3:48.8,0.5,4-3-4-3,105.1-39.8,13.7,476(-2),ビレッジイーグル
2,2023/01/28,1小倉5,雪,8,牛若丸ジャンプS(OP),10,8,10,2.2,1,5,中村将之,61,障3390,重,3:51.9,0.5,2-2-3-3,106.0-38.7,13.7,478(-8),テーオーソクラテス
3,2022/11/12,5阪神3,晴,8,京都ジャンプS(JGIII),13,8,12,21.8,7,3,中村将之,60,障3140,良,3:27.8,1.6,2-2-2-2,103.0-37.2,13.2,486(+8),ホッコーメヴィウス
4,2022/10/16,4東京5,曇,9,東京ハイジャンプ(JGII),12,7,10,10.9,4,7,中村将之,60,障3110,良,3:31.0,5.1,4-4-6-6,104.1-39.5,13.6,478(-12),ゼノヴァース
5,2022/09/24,5中京6,晴,8,3歳以上1勝クラス,16,3,5,91.1,11,12,中村将之,57,ダ1200,重,1:12.6,1.3,13-12,34.6-36.7,37.0,490(+20),サンライズアムール
6,2021/06/26,3東京7,曇,8,東京ジャンプS(JGIII),14,6,9,3.5,1,1,中村将之,60,障3110,良,3:28.3,0.0,5-5-3-4,104.1-38.8,13.4,470(-6),(ホッコーメヴィウス)
7,2021/05/15,3中京3,曇,8,京都ハイジャンプ(JGII),11,8,11,1.9,1,3,中村将之,59,障3900,良,4:15.6,0.8,3-4-4-4,104.1-39.3,13.1,476(-2),マーニ
8,2021/04/17,3中山7,曇,11,中山グランドジャンプ(JGI),8,7,7,19.6,4,4,中村将之,62,障4250,良,4:52.4,2.3,1-2-2-3,105.0-38.3,13.8,478(-12),メイショウダッサイ
9,2021/03/13,1阪神9,晴,8,阪神スプリングJ(JGII),8,6,6,4.7,2,2,中村将之,59,障3900,稍,4:25.7,1.1,2-2-1-2,104.1-38.1,13.6,490(+8),メイショウダッサイ
10,2021/01/09,1中山2,晴,8,中山新春ジャンプS(OP),14,2,2,3.5,1,1,中村将之,60,障3200,良,3:32.9,-1.1,5-3-2-2,106.1-38.9,13.3,482(-10),(マサハヤドリーム)
11,2020/12/12,3中京3,晴,5,障害3歳以上OP,14,7,11,4.5,2,1,中村将之,58,障3300,良,3:37.0,-0.5,2-3-3-3,104.1-39.7,13.2,492(+14),(メイショウハニー)
12,2020/11/21,5東京5,晴,8,秋陽ジャンプS(OP),14,7,11,12.6,5,4,中村将之,57,障3110,良,3:27.3,0.4,9-11-8-5,105.1-38.9,13.3,478(0),ヒロシゲセブン
13,2020/10/24,4新潟5,晴,4,障害3歳以上OP,12,7,11,3.8,2,2,難波剛健,58,障3250,稍,3:34.1,0.0,7-5-5-4,108.0-39.9,13.2,478(+2),スマートボムシェル
14,2020/09/26,4中山6,曇,8,清秋ジャンプS(OP),14,2,2,36.3,10,2,難波剛健,58,障3210,稍,3:38.3,0.2,6-6-5-5,107.1-41.6,13.6,476(0),ビッグスモーキー
15,2020/08/23,2小倉4,曇,1,障害3歳以上未勝利,12,7,10,2.2,1,1,中村将之,58,障2860,良,3:12.4,-0.3,2-2-2-2,106.0-38.1,13.5,476(+2),(アドマイヤアゼリ)
16,2020/07/11,4阪神3,曇,4,障害3歳以上未勝利,10,4,4,12.1,4,2,中村将之,58,障2970,不,3:20.0,0.2,3-3-3-2,108.1-42.4,13.5,474(-6),ブラックワンダー
17,2020/06/07,3阪神2,晴,1,障害3歳以上未勝利,10,3,3,10.2,4,8,中村将之,58,障2970,良,3:27.6,4.7,10-9-9-8,109.0-41.1,14.0,480(+6),スズカマイゲスト
18,2020/05/02,1福島7,晴,1,3歳未勝利,16,1,2,8.7,5,1,鮫島克駿,56,ダ1150,良,1:10.2,-0.4,4-2,32.2-38.0,37.7,474(0),(ハルハアケボノ)
19,2020/03/21,1阪神8,晴,2,3歳未勝利,16,8,16,4.0,2,8,武豊,56,ダ1200,良,1:15.6,1.5,13-14,35.7-38.4,38.2,474(-2),バルボア
20,2020/03/08,1中京4,雨,3,3歳未勝利,13,5,7,3.3,2,4,鮫島克駿,56,ダ1200,不,1:12.4,0.5,3-3,35.0-36.9,37.2,476(-2),タマノアドレ
21,2020/02/23,1小倉12,晴,1,3歳未勝利,14,5,7,6.8,3,5,鮫島克駿,56,ダ1000,重,0:59.9,0.5,4-4,35.1-35.9,36.1,478(-8),テーオープライム
22,2020/01/26,1京都9,曇,2,3歳未勝利,11,8,10,3.5,2,3,武豊,56,ダ1200,重,1:13.6,0.8,2-1,35.7-37.1,37.8,486(+22),スリーピート
23,2019/11/16,3福島5,晴,3,2歳未勝利,16,6,12,7.2,4,6,鮫島克駿,55,芝1200,良,1:10.8,0.4,2-3,34.8-35.6,35.9,464(-2),グッドマックス
24,2019/11/02,5京都1,晴,3,2歳未勝利,14,6,10,2.8,1,3,福永祐一,55,芝1200,良,1:10.4,0.3,5-4,34.9-35.2,35.1,466(+4),シゲルキンセイ
25,2019/10/13,4京都4,曇,3,2歳未勝利,15,6,10,7.2,4,8,武豊,55,芝1400,重,1:24.2,0.9,6-8,34.6-36.6,37.0,462(+10),モズアーントモー
26,2019/08/25,2小倉10,曇,2,2歳未勝利,10,6,6,1.9,1,3,斎藤新,51,芝1200,良,1:09.6,0.6,1-1,33.6-35.4,36.0,452(+8),シゲルミズガメザ
27,2019/07/28,2小倉2,晴,1,2歳未勝利,6,4,4,1.5,1,2,福永祐一,54,芝1200,良,1:09.4,0.2,2-2,34.0-35.2,35.3,444(+2),ヒメサマ
28,2019/07/14,3中京6,曇,6,2歳新馬,9,3,3,10.2,4,2,鮫島克駿,54,芝1200,重,1:11.6,0.2,2-2,36.4-35.0,35.0,442(0),ダンツウィザード
