,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/04/06,1福島1,曇,5,障害4歳以上OP,14,3,4,13.8,7,4,伴啓太,60,障2750,良,2:57.9,0.7,3-3-2-4,104.1-36.6,12.9,498(-8),ヴェイルネビュラ
1,2024/03/03,2小倉8,曇,4,障害4歳以上未勝利,12,3,3,13.6,5,1,伴啓太,60,障2860,稍,3:11.2,-0.6,5-4-3-2,106.1-39.9,13.4,506(0),(ヴァレッタカズマ)
2,2023/12/17,5中山6,晴,4,障害3歳以上未勝利,13,6,9,9.6,4,4,蓑島靖典,60,障2880,良,3:17.7,5.2,11-11-10-9,109.1-40.2,13.7,506(0),エンデュミオン
3,2023/09/30,4中山8,曇,1,障害3歳以上未勝利,14,6,10,3.8,2,8,水沼元輝,57,障2880,良,3:17.1,4.4,7-7-11-10,106.0-39.5,13.7,506(+8),ブリヨンカズマ
4,2023/08/27,3新潟6,晴,1,障害3歳以上未勝利,14,8,13,2.5,1,3,伴啓太,60,障2850,良,3:09.6,1.1,2-2-2-2,102.0-38.1,13.3,498(-6),アドマイヤアルバ
5,2023/07/09,2福島4,曇,1,障害3歳以上未勝利,11,7,9,1.6,1,3,伴啓太,60,障2750,良,3:01.7,1.2,3-2-4-5,107.0-38.4,13.2,504(-6),ザレストノーウェア
6,2023/04/30,1新潟2,曇,4,障害4歳以上未勝利,9,7,7,9.7,5,2,伴啓太,59,障2890,重,3:14.5,0.3,5-6-3-3,107.0-38.7,13.5,510(+4),カサデガ
7,2023/02/04,1中京11,晴,11,アルデバランS(OP),16,4,8,143.7,14,16,荻野極,56,ダ1900,良,2:02.3,2.6,4-4-6-10,30.2-37.6,39.6,506(+4),メイショウフンジン
8,2022/10/10,4東京3,曇,11,グリーンチャンネルC(L),16,3,5,152.8,16,12,津村明秀,54,ダ1600,重,1:35.3,1.8,11-12,34.9-34.7,35.3,502(-4),デシエルト
9,2022/07/13,大井,曇,11,ジャパンダートダービ(JpnI),14,6,9,40.7,8,12,三浦皇成,56,ダ2000,不,2:09.8,5.2,13-14-14-14,35.5-38.4,41.5,506(+2),ノットゥルノ
10,2022/05/04,園田,晴,8,兵庫チャンピオンシッ(JpnII),12,7,10,29.8,5,12,三浦皇成,56,ダ1870,良,2:07.3,5.9,5-7-8-10,0.0-38.5,43.2,504(+7),ブリッツファング
11,2021/12/15,川崎,晴,11,全日本2歳優駿【国際(JpnI),14,6,9,4.9,2,9,三浦皇成,55,ダ1600,稍,1:42.3,3.1,12-12-12-12,36.6-37.3,39.0,497(+5),ドライスタウト
12,2021/11/03,門別,晴,5,JBC2歳優駿(JpnIII),14,2,2,5.5,3,1,三浦皇成,55,ダ1800,重,1:53.0,-0.3,13-12-10-8,0.0-39.4,38.4,492(+8),(ナッジ)
13,2021/09/12,5中京2,曇,3,2歳新馬,11,5,5,2.5,1,1,ルメール,54,ダ1800,良,1:52.9,-0.1,1-2-2-2,37.4-38.3,38.0,484(0),(ヘラルドバローズ)
