race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202505041011,2025/11/01,東京,晴,11,ペルセウスS,オープン,16,2,3,18.2,10,2,荻野極,55,ダート,1600,重,0:1:33.7,0.8,3-4,36.4,484,ジェイパームス
202505040111,2025/10/04,東京,曇,11,グリーンチャンネルC,オープン,16,7,13,38.8,9.0,9,吉村誠之,57.0,ダート,1600,良,0:1:36.9,1.4,6-5,37.0,484,オメガギネス
202505021111,2025/05/31,東京,小雨,11,アハルテケS,オープン,16,7,13,10.3,5.0,8,レーン,58.0,ダート,1600,不良,0:1:35.4,1.3,6-7,37.2,486,ウェイワードアクト
202505020210,2025/04/27,東京,晴,10,オアシスS,オープン,12,2,2,7.6,5.0,6,松山弘平,55.0,ダート,1600,稍重,0:1:36.1,0.6,7-7,36.3,490,バトルクライ
202509010511,2025/03/15,阪神,小雨,11,コーラルS,オープン,11,7,9,5.1,2.0,8,坂井瑠星,57.0,ダート,1400,良,0:1:24.7,0.5,7-7,36.1,480,アドバンスファラオ
202505010610,2025/02/16,東京,曇,10,バレンタインS,オープン,16,4,7,6.3,3.0,5,三浦皇成,58.0,ダート,1400,良,0:1:24.2,0.3,15-15,35.4,486,ロードエクレール
202405050710,2024/11/23,東京,晴,10,,3勝クラス,16,8,16,3.0,1.0,1,ビュイッ,58.0,ダート,1400,稍重,0:1:23.2,-0.4,9-8,35.8,484,(ジョディーズマロン)
202405050210,2024/11/03,東京,晴,10,,3勝クラス,11,5,5,2.2,1.0,4,三浦皇成,58.0,ダート,1600,重,0:1:36.8,0.4,7-7,34.8,482,ウェイワードアクト
202405040110,2024/10/05,東京,小雨,10,赤富士S,3勝クラス,14,6,10,6.7,3,2,三浦皇成,57,ダート,1600,重,1:34.3,0.0,6-5,34.6,482,アッシュルバニパル
202405030410,2024/06/09,東京,曇,10,夏至S,3勝クラス,16,2,3,3.9,2,2,菅原明良,58,ダート,1600,良,1:36.3,0.2,4-3,36.0,480,サンテックス
202405021210,2024/05/26,東京,晴,10,ディープインパクトC,3勝クラス,16,5,10,4.6,2,2,菅原明良,58,ダート,1600,良,1:35.8,0.2,6-5,35.2,482,ドゥラレジリエント
202405020610,2024/05/05,東京,晴,10,キングカメハメハC,3勝クラス,16,8,15,3.4,1,3,菅原明良,56,ダート,1600,良,1:36.0,0.7,8-9,37.0,482,タマモロック
202405010512,2024/02/10,東京,晴,12,4歳以上2勝クラス,2勝クラス,15,4,7,3.1,1,1,菅原明良,58,ダート,1600,稍,1:36.7,-0.5,7-7,35.8,482,(ビーアイオラクル)
202405010208,2024/01/28,東京,曇,8,4歳以上2勝クラス,2勝クラス,16,7,14,2.3,1,4,菅原明良,57,ダート,1400,良,1:25.7,0.5,2-2,37.1,480,ラックスアットゼア
202305050109,2023/11/04,東京,晴,9,神奈川新聞杯,2勝クラス,16,4,8,7.3,5,2,菅原明良,56,ダート,1600,良,1:35.9,0.2,5-5,35.9,480,エルゲルージ
202305040207,2023/10/08,東京,曇,7,3歳以上1勝クラス,1勝クラス,16,4,8,3.5,1,1,菅原明良,56,ダート,1600,良,1:37.6,0.0,1-1,37.8,472,(ホワイトクロウ)
202306040207,2023/09/10,中山,晴,7,3歳以上1勝クラス,1勝クラス,16,4,8,2.9,1,9,菅原明良,56,芝,1600,良,1:33.9,0.5,2-2-2,35.2,482,サザンステート
202305010205,2023/01/29,東京,晴,5,3歳未勝利,未勝利,16,3,6,3.4,1,1,菅原明良,56,芝,1600,良,1:33.6,-0.2,1-1,34.9,478,(ハリケーンリッジ)
202306010105,2023/01/05,中山,晴,5,3歳未勝利,未勝利,16,2,3,3.7,1,2,三浦皇成,56,芝,1600,良,1:34.1,0.0,1-1-1,35.7,474,メタルスピード
202206050304,2022/12/10,中山,晴,4,2歳未勝利,未勝利,16,1,1,5.1,2,2,菅原明良,55,芝,1800,良,1:49.0,0.6,1-1-1-1,36.4,476,レーベンスティール
202205050602,2022/11/20,東京,曇,2,2歳未勝利,未勝利,15,3,4,3.2,2,2,菅原明良,55,芝,1600,良,1:34.0,0.2,12-10,33.7,478,パルティキュリエ
202205040702,2022/10/23,東京,晴,2,2歳未勝利,未勝利,15,6,10,12.9,5,3,菅原明良,55,芝,1600,良,1:34.1,0.6,8-11,34.3,482,クルゼイロドスル
202206040205,2022/09/11,中山,曇,5,2歳新馬,新馬,16,5,10,4.3,2,10,菅原明良,54,芝,1600,良,1:37.0,1.8,13-14-15,35.4,468,ダノンゴーイチ
