race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202509010308,2025/03/08,阪神,曇,08,4歳以上1勝クラス,1勝クラス,16,8,15,249.6,15.0,15,吉村誠之,54.0,ダート,1200,良,0:1:16.1,3.3,16-15,38.6,402,プロテア
202507010412,2025/01/12,中京,曇,12,4歳以上1勝クラス,1勝クラス,18,1,1,204.1,17.0,14,川端海翼,52.0,芝,1400,良,0:1:23.9,2.0,16-16,35.7,404,トラペジスト
202403030312,2024/11/09,福島,晴,12,3歳以上1勝クラス,1勝クラス,16,7,13,198.6,16,11,小沢大仁,54,芝,1200,良,1:11.9,2.1,15-13,36.3,394,レオテミス
202401010407,2024/07/28,札幌,曇,7,3歳以上1勝クラス,1勝クラス,10,3,3,104.9,10,10,川端海翼,50,芝,1800,稍,1:51.3,3.2,2-2-1-2,39.3,408,リラボニート
202402010412,2024/06/16,函館,小雨,12,3歳以上1勝クラス,1勝クラス,14,5,7,38.1,10,12,池添謙一,53,芝,1200,良,1:10.2,1.1,11-13,35.5,406,ポエットリー
202409010405,2024/03/03,阪神,晴,5,3歳1勝クラス,1勝クラス,11,4,4,71.0,9,11,ムルザバ,55,ダート,1400,稍,1:29.4,3.8,10-11,41.2,408,ラヴオントップ
202307040309,2023/12/09,中京,晴,9,つわぶき賞,1勝クラス,14,7,12,67.4,11,11,ドイル,55,芝,1400,良,1:22.4,1.5,13-13,34.6,400,バウンシーステップ
202308020309,2023/10/09,京都,曇,9,りんどう賞,1勝クラス,10,1,1,13.2,7,7,池添謙一,55,芝,1400,重,1:23.6,0.7,3-4,35.9,402,キャプテンネキ
202309040202,2023/09/10,阪神,晴,2,2歳未勝利,未勝利,7,3,3,2.7,1,1,池添謙一,55,芝,1600,良,1:35.9,-0.2,1-1,33.6,396,(ナムラエデン)
202310030402,2023/08/20,小倉,晴,2,2歳未勝利,未勝利,5,1,1,1.3,1,3,鮫島克駿,55,芝,1800,良,1:51.3,0.3,1-1-1-1,37.3,400,モアリジット
202307030401,2023/07/09,中京,曇,1,2歳未勝利,未勝利,5,1,1,3.6,3,2,坂井瑠星,55,芝,1600,稍,1:35.9,0.1,1-1-1,35.2,396,ブルーミンデザイン
202309030605,2023/06/18,阪神,曇,5,2歳新馬,新馬,11,3,3,4.8,3,3,幸英明,55,芝,1600,良,1:35.6,0.5,4-3,35.5,394,レディントン
