,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2024/10/20,4東京6,晴,11,ブラジルC(L),13,4,4,17.4,7,7,松岡正海,56,ダ2100,良,2:11.4,0.9,10-10-10-10,30.7-37.9,37.6,546(0),グロリアムンディ
1,2024/06/16,3東京6,晴,11,スレイプニルS(OP),16,8,16,7.4,3,7,戸崎圭太,57,ダ2100,良,2:10.7,1.2,7-8-8-13,31.1-37.4,37.5,546(+4),メイプルリッジ
2,2024/05/18,3京都9,晴,11,平安S(GIII),16,7,14,9.0,6,11,鮫島克駿,57,ダ1900,良,1:58.6,1.2,16-16-16-15,29.2-37.0,36.8,542(-6),ミトノオー
3,2024/02/24,1阪神1,晴,11,仁川S(L),16,1,2,3.7,2,7,ルメート,56,ダ2000,稍,2:05.3,0.5,13-13-10-10,35.5-38.4,37.8,548(+4),ダイシンピスケス
4,2024/01/21,1京都7,曇,11,東海テレビ杯東海S(GII),16,8,16,24.4,6,5,ルメート,56,ダ1800,重,1:49.7,0.5,14-14-15-15,36.5-36.0,35.3,544(0),ウィリアムバローズ
5,2023/11/26,3京都8,晴,11,カノープスS(OP),16,1,1,6.9,5,3,鮫島克駿,55,ダ1900,良,1:57.7,0.2,15-15-13-12,29.6-38.2,36.7,544(+10),ウェルカムニュース
6,2023/10/21,4東京6,晴,10,神無月S(3勝クラス),16,8,16,3.3,1,1,ルメール,56,ダ2100,良,2:09.6,-0.2,11-11-14-14,30.1-37.7,36.6,534(-6),(ホウオウバリスタ)
7,2023/09/18,4阪神5,晴,11,JRAアニバーサリー(3勝クラス),16,5,9,6.0,3,3,団野大成,55,ダ1800,良,1:53.2,0.8,15-16-16-13,36.8-38.3,37.4,540(-4),セラフィックコール
8,2023/07/12,大井,曇,11,ジャパンダートダービ(JpnI),11,4,4,11.3,4,5,團野大成,57,ダ2000,良,2:06.2,1.6,11-11-11-11,34.9-39.4,38.9,544(+12),ミックファイア
9,2023/06/24,3阪神7,曇,9,鷹取特別(2勝クラス),16,4,8,3.7,2,1,団野大成,55,ダ2000,稍,2:05.0,-1.1,16-16-15-13,35.2-39.8,37.4,532(0),(アンクラウデッド)
10,2023/05/21,1京都10,晴,10,鳳雛S(L),11,3,3,13.0,6,5,団野大成,56,ダ1800,良,1:54.3,0.7,8-8-9-6,37.2-37.1,37.1,532(-2),エクロジャイト
11,2023/03/25,3中山1,曇,10,伏竜S(OP),14,7,12,20.3,8,5,石橋脩,56,ダ1800,不,1:52.8,0.9,14-14-14-13,36.6-38.8,38.0,534(+8),ミトノオー
12,2023/02/18,1阪神3,曇,8,3歳1勝クラス,16,1,2,15.7,6,1,鮫島克駿,56,ダ1800,良,1:54.2,-0.2,16-16-16-13,36.5-38.7,37.1,526(-6),(テーオーリカード)
13,2023/01/09,1中京4,晴,3,3歳1勝クラス,12,2,2,8.3,3,7,幸英明,56,ダ1800,良,1:55.8,1.4,9-11-6-6,38.0-37.0,37.9,532(-2),カレンアルカンタラ
14,2022/12/28,6阪神9,晴,6,2歳1勝クラス,11,6,6,22.2,6,5,幸英明,55,ダ1800,良,1:54.8,0.9,11-11-11-11,37.3-37.6,37.2,534(+2),ユティタム
15,2022/10/29,4阪神8,晴,1,2歳未勝利,10,4,4,31.1,8,1,幸英明,55,ダ1800,良,1:55.3,-1.3,9-9-8-6,38.8-38.3,37.5,532(-4),(カルンウェナン)
16,2022/10/02,5中京9,晴,1,2歳未勝利,11,4,4,35.4,6,6,幸英明,55,ダ1800,良,1:57.0,3.2,10-10-11-11,37.4-38.1,40.1,536(+20),デルマソトガケ
17,2022/07/24,3小倉8,曇,5,2歳新馬,10,7,7,59.2,9,9,幸英明,54,芝1800,良,1:53.3,3.2,4-6-6-10,38.4-35.1,37.5,516(0),レッドソリッド
